real_link,gender,age,foreign,leri,sexuality,round,predicted_expression,predicted_competence,predicted_trustworthiness,predicted_attractiveness,predicted_gender,predicted_sexuality,predicted_ethnicity,real_ethnicity,real_gender,real_expression,dif_gender,dif_ethnicity
https://images.generated.photos/EHBiLDmq0IO1KltgLa95a12130OYit82xCnH_9vyo8c/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzA1MDU0MDkuanBn.jpg,2.5483870967741935,3.032258064516129,1.4666666666666666,6.066666666666666,2.7666666666666666,5.32258064516129,7.096774193548387,7.612903225806452,7.516129032258065,7.225806451612903,0.967741935483871,1.8709677419354838,0.06451612903225806,0,1,0,-0.032258064516129004,0.06451612903225806
https://images.generated.photos/EirPD8_KkyolRsXR8XVQeuQNtUFMTBSGbrce8HMj7P8/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzAyNDY4NDQuanBn.jpg,2.4615384615384617,3.1538461538461537,1.5769230769230769,6.653846153846154,2.8076923076923075,4.923076923076923,4.538461538461538,7.538461538461538,7.346153846153846,7.461538461538462,0,1.8461538461538463,0.19230769230769232,0,0,0,0,0.19230769230769232
https://images.generated.photos/emYj9lch1JjQqdYpT1PsN2t-vgoUJHzeF0scox9xEuw/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzA4OTgxMTEuanBn.jpg,2.6315789473684212,3.263157894736842,2.0526315789473686,5.947368421052632,2.6842105263157894,6.157894736842105,6.631578947368421,7.2631578947368425,7.2105263157894735,6.421052631578948,0.3684210526315789,1.6842105263157894,0.2631578947368421,0,1,1,-0.631578947368421,0.2631578947368421
https://images.generated.photos/eQ15yaUQrLlqln2ZZuMlUYMrbfewXmkN_yls0O9GDjs/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzA3NDUwODkuanBn.jpg,2.5,3.25,1.05,6.8,2.75,6.25,6.3,6.95,7,7,0.15,1.6,0.45,1,1,1,-0.85,-0.55
https://images.generated.photos/EqLT1thbwPjfTxwE2XA3y8sP7dZqecFuTibFvYNS5Nk/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzAzNTMwNTguanBn.jpg,2.526315789473684,2.736842105263158,1.4210526315789473,6.7894736842105265,2.789473684210526,4.842105263157895,7.052631578947368,7.526315789473684,7,5.7368421052631575,0.7368421052631579,1.7894736842105263,0,0,1,1,-0.26315789473684215,0
https://images.generated.photos/f4gBmJq7vx8RMjU9UJR03aSm1iG8GITpy7T1guVwClY/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzAwNjIyMjUuanBn.jpg,2.380952380952381,3.3333333333333335,1.35,7,2.9523809523809526,5,4.095238095238095,7.0476190476190474,6.714285714285714,6.285714285714286,0,1.9523809523809523,0.047619047619047616,0,0,0,0,0.047619047619047616
https://images.generated.photos/fe7miO8I4XmzUb90I9TTVOa4QsRFfRe348gG2jf203w/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzAwNzM4OTAuanBn.jpg,2.4193548387096775,3.3225806451612905,1.2258064516129032,6.32258064516129,2.838709677419355,5.516129032258065,8.225806451612904,7.548387096774194,7.806451612903226,6.838709677419355,0.9354838709677419,1.935483870967742,0.12903225806451613,1,1,0,-0.06451612903225812,-0.8709677419354839
https://images.generated.photos/fibLYqLVWRyfLBqhp6GAa9AvT7E4ov4YKwzmA8AJ1fg/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzA0ODU5OTMuanBn.jpg,2.3333333333333335,3.5185185185185186,1.037037037037037,6.148148148148148,2.8461538461538463,5.555555555555555,5.037037037037037,7.62962962962963,7.814814814814815,6.407407407407407,0,1.7037037037037037,0.037037037037037035,0,0,1,0,0.037037037037037035
https://images.generated.photos/fPgrWgdE-893tTxJdLWRQmqxqU0kdce0SZBAegsjl0Y/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzA2MDE1OThfMDA2/MTcwNF8wMzQ4ODc0/LmpwZw.jpg,2.4,2.933333333333333,1.3666666666666667,6.166666666666667,2.7241379310344827,5.066666666666666,5.233333333333333,7.6,7.833333333333333,7.3,0.1,1.7666666666666666,0.9,1,0,1,0.1,-0.09999999999999998
https://images.generated.photos/FVJmF8yVI_uMQI_9n5vysXybDTgKp1-Lm0G8EcMoMcc/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzA4MTQ1MzMuanBn.jpg,2.5,3.0714285714285716,1.5,6.964285714285714,3,6.571428571428571,7.392857142857143,7.142857142857143,7.321428571428571,6.857142857142857,0.5714285714285714,1.5357142857142858,0.8928571428571429,1,1,1,-0.4285714285714286,-0.1071428571428571
https://images.generated.photos/g7G0YKFA9opoYS3siR7H8xkfR37UNFFH3CLoT4R1AKc/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzAwMjY5MDAuanBn.jpg,2.3703703703703702,2.740740740740741,1.7307692307692308,6.384615384615385,2.8076923076923075,5.7407407407407405,8.814814814814815,7.777777777777778,7.703703703703703,6.814814814814815,0.9629629629629629,1.8888888888888888,0.7407407407407407,1,1,0,-0.03703703703703709,-0.2592592592592593
https://images.generated.photos/GbG7qx9B02CBIUoiMtPQEwcyLnYQBAVLVJd2Q4Tm9Qc/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzAzNDU0OTcuanBn.jpg,2.5357142857142856,3.0357142857142856,1.3571428571428572,6.571428571428571,2.7142857142857144,6.035714285714286,3.75,7.285714285714286,7.392857142857143,6.821428571428571,0,1.9285714285714286,0.32142857142857145,0,0,0,0,0.32142857142857145
https://images.generated.photos/GbPmTSkWu3jOUysc5i_WW1OvBo727BOvJNM4g7J9n9U/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzA0MTkyMzUuanBn.jpg,2.5172413793103448,2.896551724137931,1.5357142857142858,5.555555555555555,2.896551724137931,6.068965517241379,7,7.482758620689655,7.310344827586207,7.793103448275862,0.9655172413793104,1.9310344827586208,0.6896551724137931,1,1,0,-0.03448275862068961,-0.31034482758620685
https://images.generated.photos/gi7s-Ol1ddlxRRZqHjlu5h5vnBuebImifTKEQilPc8o/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzAzMjU5ODUuanBn.jpg,2.4166666666666665,3.375,1.4583333333333333,7.086956521739131,2.9166666666666665,5.083333333333333,6.083333333333333,7.541666666666667,7.875,7.583333333333333,0.08333333333333333,1.5416666666666667,0.08333333333333333,0,0,1,0.08333333333333333,0.08333333333333333
https://images.generated.photos/gPWcB2dyvA8IcvuMA2ehAivd5unjRU2MQmqqxGJ5mUM/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzA1NzMyOTguanBn.jpg,2.6,2.75,1.736842105263158,6.947368421052632,2.9473684210526314,5.25,7.45,7.2,7,6.2,0.55,1.6,0.05,0,1,1,-0.44999999999999996,0.05
https://images.generated.photos/HDOL8En3qFY7_hkT6qc7h7yxRJryqYbUAll2Z3-xzP4/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzAxMTgyNjQuanBn.jpg,2.6363636363636362,2.590909090909091,1.380952380952381,6.2727272727272725,2.8636363636363638,6.090909090909091,6.909090909090909,7.2727272727272725,7.545454545454546,5.7727272727272725,0.7727272727272727,1.4090909090909092,0.18181818181818182,0,1,1,-0.2272727272727273,0.18181818181818182
https://images.generated.photos/hDyE2MQNhUgp2SRZu4S4_KegmNC5uyTCWK2msb78ik0/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzA2NDQwNzMuanBn.jpg,2.6315789473684212,3.4210526315789473,1.368421052631579,7,2.6315789473684212,4.894736842105263,7.473684210526316,7.052631578947368,7.7894736842105265,6.631578947368421,0.631578947368421,1.6842105263157894,0.7368421052631579,1,1,1,-0.368421052631579,-0.26315789473684215
https://images.generated.photos/hKzVOKHXauF05bRRdmLdKcCW3jeexAj5d8qLK0rz3L0/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzAzNDM4NDguanBn.jpg,2.45,3.4,1.75,6.25,2.8947368421052633,5.3,8.05,7.65,7.9,7.4,0.7,1.65,0.85,1,1,1,-0.30000000000000004,-0.15000000000000002
https://images.generated.photos/HL9NJMao2wIA8tKGUoU2vCQvPlY_73kHk0R2uJXuxXQ/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzAzMjk0ODFfMDUz/MzY5Nl8wOTc4NDEz/LmpwZw.jpg,2.409090909090909,3.1363636363636362,1.4090909090909092,6.904761904761905,2.909090909090909,6.090909090909091,4.7272727272727275,6.954545454545454,6.7272727272727275,6.636363636363637,0,1.8636363636363635,0.8636363636363636,1,0,1,0,-0.13636363636363635
https://images.generated.photos/Hpvzg85UjnII3HdU4EbNWevEz3N4yVhI0UOYoWHAE0U/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzA4ODEzOTMuanBn.jpg,2.4166666666666665,2.5833333333333335,1.7826086956521738,7.291666666666667,2.5652173913043477,4.875,7.375,7.25,7.541666666666667,7.208333333333333,0.875,1.8333333333333333,0.5833333333333334,1,1,0,-0.125,-0.41666666666666663
https://images.generated.photos/hQO1Pv0S4kTrPjFPlSE6lZFFs7pLPdQjis5KJs4k2Uo/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzA2OTM0NzEuanBn.jpg,2.55,3.1,1.475,5.95,2.8974358974358974,5.25,7.975,7,7.75,7.125,0.925,1.825,0.425,1,1,0,-0.07499999999999996,-0.575
https://images.generated.photos/hrzOBJxeD84wN3QWJiuZnz_HG_6F89cZGr9drJCUfz8/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzA5MTcwMjkuanBn.jpg,2.5238095238095237,3.0476190476190474,1.45,6.05,2.761904761904762,5.428571428571429,2.761904761904762,8.095238095238095,7.190476190476191,8.333333333333334,0,2,0.8095238095238095,1,0,0,0,-0.19047619047619047
https://images.generated.photos/HsjSx1NOfWvwh1pO8uQInAuH776STe0_CVLU6uDt8q8/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzA5MzY3MTcuanBn.jpg,2.608695652173913,2.8260869565217392,1.826086956521739,6.869565217391305,2.782608695652174,4.391304347826087,2.5217391304347827,7,6.739130434782608,7.434782608695652,0,1.826086956521739,0.17391304347826086,0,0,0,0,0.17391304347826086
https://images.generated.photos/I_XAojySwfds2gw9TTncwnl-dRaOojzzCxAsW0l3iVI/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzA1OTM4NzYuanBn.jpg,2.4642857142857144,3.142857142857143,1.4285714285714286,7,2.888888888888889,5.178571428571429,8.964285714285714,8.214285714285714,8.321428571428571,8.071428571428571,0.9642857142857143,2,0.10714285714285714,0,1,0,-0.0357142857142857,0.10714285714285714
https://images.generated.photos/i8H2clpFiWBifG-Gr36vVD9NTcxnOy3wgO-uaEROaSw/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzAyODkzODcuanBn.jpg,2.8333333333333335,2.2916666666666665,1.3333333333333333,6.6521739130434785,2.7916666666666665,4.25,7.541666666666667,8,8.25,7.5,0.8333333333333334,1.8333333333333333,0.125,0,1,1,-0.16666666666666663,0.125
https://images.generated.photos/ie3UgbJKX_cTNzb4pZVjwo7aPtXueh2rla6V3Qtt0TM/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzA1MTk5MDIuanBn.jpg,2.3333333333333335,3.066666666666667,1.5333333333333334,5.866666666666666,2.8,6.2,7.8,8.2,8.266666666666667,7.666666666666667,1,1.9333333333333333,1,1,1,1,0,0
https://images.generated.photos/IEVQGCbTd5gByOwKiexztIQfNGIkgVkT_n_uPP81pgU/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzAzNzk5NTcuanBn.jpg,2.4827586206896552,2.8620689655172415,1.2758620689655173,6.620689655172414,2.8620689655172415,5.103448275862069,7.620689655172414,7.413793103448276,7.517241379310345,7.275862068965517,1,1.9310344827586208,0.10344827586206896,0,1,0,0,0.10344827586206896
https://images.generated.photos/IIpPvqG9yExQVoJutRapoGLZKc7_KbPP0DDG3rWsctc/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzA1NDUyOTdfMDAz/MjI2N18wMjg0Mzcx/LmpwZw.jpg,2.52,3.56,1.44,6.8,2.84,4.8,6,7.8,7.68,7.28,0.04,1.72,0.96,1,0,1,0.04,-0.040000000000000036
https://images.generated.photos/ItVTe7uGFX_UrWSrjUwTFZ29cQAKRcdlyKAemKc53kc/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzA3NTM4NzEuanBn.jpg,2.3529411764705883,3.0588235294117645,1.5294117647058822,6.529411764705882,2.764705882352941,5.176470588235294,6.823529411764706,7.235294117647059,7.294117647058823,6.470588235294118,0.23529411764705882,1.411764705882353,0,0,1,1,-0.7647058823529411,0
https://images.generated.photos/iZb1p0z6z-nylB7gOQckLlDffVZahgGg8ypixrYBx1o/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzA1ODMwNTcuanBn.jpg,2.6363636363636362,3.3181818181818183,1.2272727272727273,6.333333333333333,2.8636363636363638,5.181818181818182,3.0454545454545454,7.863636363636363,7.363636363636363,7.636363636363637,0,1.9545454545454546,0.4090909090909091,0,0,0,0,0.4090909090909091
https://images.generated.photos/J9VdASd7rpHmfNKoTFYQakPuIqTxwf1N_E9ADKfpAAA/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzA0NTAyMDBfMDE4/Nzg4OF8wMTEyMTYw/LmpwZw.jpg,2.75,3.1666666666666665,1.4166666666666667,5.6521739130434785,2.8333333333333335,5.75,7.458333333333333,7.5,7.583333333333333,6.958333333333333,0.75,1.7916666666666667,0.8333333333333334,1,1,1,-0.25,-0.16666666666666663
https://images.generated.photos/ja0R7SGx4Kgm9B6CuTYOAh9x6sPgCfe5I726yJ2lEAc/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzA1OTMyODguanBn.jpg,2.4444444444444446,3.037037037037037,1.5555555555555556,6.407407407407407,2.4814814814814814,5.518518518518518,7.62962962962963,7.703703703703703,7.444444444444445,6.814814814814815,0.8148148148148148,1.4814814814814814,0.4444444444444444,1,1,1,-0.18518518518518523,-0.5555555555555556
https://images.generated.photos/Jc7GjnjpNySospiKAPViL7bUrITkxw61KPnMG-X0F0A/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzA4Mjg2MTZfMDY4/NjQwMF8wMzA1MjQ4/LmpwZw.jpg,2.4444444444444446,3.388888888888889,1.4705882352941178,6.166666666666667,3,6,4.611111111111111,8,8.222222222222221,7.833333333333333,0.05555555555555555,2,0.8888888888888888,1,0,1,0.05555555555555555,-0.11111111111111116
https://images.generated.photos/JS29aDJWytfs8vkvyr2uzp-40XPXxSOg0ccNX4u2TFU/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzAwNjIyMDAuanBn.jpg,2.5,3.066666666666667,1.4666666666666666,6.633333333333334,2.6,6.4,5.6,6.833333333333333,6.466666666666667,6.2,0.23333333333333334,1.7333333333333334,0.03333333333333333,0,0,1,0.23333333333333334,0.03333333333333333
https://images.generated.photos/K4cBY-zcg8ht8Kgf5HqfSyrJd4hsYcA4zgWcP213GYg/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzAwNDc4MjEuanBn.jpg,2.4705882352941178,3.5294117647058822,1.3529411764705883,6.529411764705882,2.875,5.705882352941177,2.588235294117647,6.235294117647059,6.529411764705882,6.0588235294117645,0,1.9411764705882353,0.8235294117647058,1,0,0,0,-0.17647058823529416
https://images.generated.photos/knUw2Vi364g4UBNj8aaa3dKACC4x0BwVb1jJH_XiCqE/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzA1MzA1MzdfMDY4/MTM5MF8wOTc5NTY5/LmpwZw.jpg,2.6666666666666665,3.0416666666666665,1.5833333333333333,6.782608695652174,2.8260869565217392,4.958333333333333,2.9166666666666665,7,6.958333333333333,7.5,0,2,0.75,1,0,0,0,-0.25
https://images.generated.photos/kOuyqMRoswwGmj4ur8kdARE-Tm_LyIVl0tiDhaki5Sc/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzAwMTI5MDkuanBn.jpg,2.411764705882353,3.411764705882353,1.588235294117647,6.647058823529412,2.9375,5.470588235294118,7.294117647058823,8.176470588235293,7.176470588235294,6.882352941176471,1,1.7058823529411764,0.17647058823529413,0,1,1,0,0.17647058823529413
https://images.generated.photos/KS3WrPZLa-6-WzAIhsuaEBkqArlq5TH51AfWcNzGNdo/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzAzNzkzODEuanBn.jpg,2.4782608695652173,3.217391304347826,1.2173913043478262,6.391304347826087,2.5652173913043477,5.782608695652174,7.173913043478261,7.434782608695652,7.521739130434782,7.913043478260869,0.9130434782608695,1.8695652173913044,0.08695652173913043,0,1,0,-0.08695652173913049,0.08695652173913043
https://images.generated.photos/kUwo7y0jiMsmpzyHlenCs51LTPbDr_MTMJwuSVr3WJg/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzAxNTkwNzIuanBn.jpg,2.4583333333333335,3.0833333333333335,1.434782608695652,5.416666666666667,2.7083333333333335,4.958333333333333,7.125,8.125,8.083333333333334,7.833333333333333,0.9583333333333334,1.9166666666666667,0.16666666666666666,0,1,0,-0.04166666666666663,0.16666666666666666
https://images.generated.photos/L91t8vL_ptSHLX9-hJ6Npy08Gwxi4DCEYttestL4vUo/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzA1OTU2NDYuanBn.jpg,2.4642857142857144,3.0714285714285716,1.5357142857142858,6.464285714285714,2.7777777777777777,5.714285714285714,3.392857142857143,7.464285714285714,6.75,7.321428571428571,0,2,0.5357142857142857,0,0,0,0,0.5357142857142857
https://images.generated.photos/lDEEwLthBKMCZKIgUUdZp1IpeJV1-1hAtbsxf_mxkoM/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzAzODUxNjguanBn.jpg,2.5652173913043477,2.608695652173913,1.391304347826087,7,2.6956521739130435,5.695652173913044,5.434782608695652,7.434782608695652,6.826086956521739,6.086956521739131,0,1.7826086956521738,0.17391304347826086,0,0,1,0,0.17391304347826086
https://images.generated.photos/ldqO4XRaWLwNBpxUKOrNHTEO2-5_TupSudA3p6xHDWY/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzAzODE3MzkuanBn.jpg,2.5,3.3125,1.15625,7,2.90625,4.71875,4.25,7.375,7.3125,6.6875,0,1.875,0.125,0,0,0,0,0.125
https://images.generated.photos/lenh0eXGzQbTr0Fi_ffWDYl4DCM-SobvCGEFBvC3q8M/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzAxOTk4NTJfMDUw/NTQ1MV8wNjQ5NDAx/LmpwZw.jpg,2.4545454545454546,2.757575757575758,1.8125,6.818181818181818,2.875,5.515151515151516,6.515151515151516,7.121212121212121,7.03030303030303,6.636363636363637,0.6363636363636364,1.696969696969697,0.8787878787878788,1,0,1,0.6363636363636364,-0.12121212121212122
https://images.generated.photos/lIQu2cl7xrfq9HFOPkJTA_BoMUq1o0UWhufV6thqwhs/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzAxOTg1MjhfMDc4/ODQ4NF8wNzAzNzYw/LmpwZw.jpg,2.4,3.2666666666666666,1.4333333333333333,6.133333333333334,2.8666666666666667,5.766666666666667,5.866666666666666,6.966666666666667,7.633333333333334,6.933333333333334,0.06666666666666667,1.7666666666666666,0.9666666666666667,1,0,1,0.06666666666666667,-0.033333333333333326
https://images.generated.photos/LpEMpuUmsDqmWA8fVY-wsgHhNL44bTNiJLmK-Y5dGBc/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzA2NzQ4NzkuanBn.jpg,2.466666666666667,2.966666666666667,1.6333333333333333,6.379310344827586,2.7666666666666666,5.6,8.366666666666667,7.466666666666667,7.833333333333333,7.533333333333333,0.8666666666666667,1.8666666666666667,0.13333333333333333,0,1,0,-0.1333333333333333,0.13333333333333333
https://images.generated.photos/lQuQ9bCYAturvLe7eD8TVRjHaD2iiEPX5UiU5wsp2Ac/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzA3MTkzODguanBn.jpg,2.4210526315789473,3.263157894736842,1.7894736842105263,5.578947368421052,2.8421052631578947,6.684210526315789,4.7368421052631575,7.315789473684211,6.894736842105263,6.526315789473684,0,1.7894736842105263,0,0,1,1,-1,0
https://images.generated.photos/luENaba18foEGY8AdIYWfRfg6UXkc88I9QzZEBC8pWc/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzAxODM5MjYuanBn.jpg,2.4838709677419355,3.3548387096774195,1.3870967741935485,6.774193548387097,2.9285714285714284,5.741935483870968,4.193548387096774,7.32258064516129,7.032258064516129,7.258064516129032,0,1.8387096774193548,0.03225806451612903,0,0,0,0,0.03225806451612903
https://images.generated.photos/M-ttuR-RBdffFhGa3lB3MFW__alzWkdn7i0f1IuSF04/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzAwMDAwNzcuanBn.jpg,2.347826086956522,2.869565217391304,1.7826086956521738,6.217391304347826,2.652173913043478,4.3478260869565215,6.086956521739131,6.608695652173913,6.608695652173913,5.521739130434782,0.4782608695652174,1.7826086956521738,0.13043478260869565,0,1,1,-0.5217391304347826,0.13043478260869565
https://images.generated.photos/m6flXfOZDIJL9MjW-TLuxIYpM8I7RnVgV95ok9Sw_bc/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzAxODAzNTEuanBn.jpg,2.5652173913043477,3.260869565217391,1.173913043478261,6.3478260869565215,2.5652173913043477,5.608695652173913,2.6956521739130435,7.173913043478261,6,6.086956521739131,0,1.9130434782608696,0.9130434782608695,1,0,0,0,-0.08695652173913049
https://images.generated.photos/M87Vjtvd9r42wlmSD-TUhX5diMD2TyIX9SU8AGlnlHs/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzA1NzExNTUuanBn.jpg,2.4545454545454546,3.1363636363636362,1.4090909090909092,6.136363636363637,2.9523809523809526,5.2272727272727275,7,8.045454545454545,7.409090909090909,6.7727272727272725,0.8181818181818182,1.5909090909090908,0.4090909090909091,1,1,1,-0.18181818181818177,-0.5909090909090908
https://images.generated.photos/ma152wS5wNefj6DQHZhoqx7ILOjfm3jfQHfcpFLqMwI/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzAzNDc0NDJfMDA2/NzU2NV8wMjQyODUz/LmpwZw.jpg,2.375,3.03125,1.4375,6.25,2.870967741935484,5.28125,6.3125,6.84375,7.03125,6.1875,0.0625,1.375,1,1,0,1,0.0625,0
https://images.generated.photos/Mb_6fa0D-a0wA7ruxfspHUhoUDnYukZEMCaoeVzd72w/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzAwMzc3NDMuanBn.jpg,2.44,3.08,1.4,6.16,2.7083333333333335,4.56,7.88,7.28,7.36,5.88,0.92,1.76,0.32,0,1,0,-0.07999999999999996,0.32
https://images.generated.photos/mHCcjLraS96DOVVO6S3f2m2zrRUgcoyRRHG9wm7JqO0/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzA5NzMwOTMuanBn.jpg,2.5,3,1.4411764705882353,5.470588235294118,2.8181818181818183,5.764705882352941,5.911764705882353,6.676470588235294,7.029411764705882,6.147058823529412,0.14705882352941177,1.8235294117647058,0.7058823529411765,1,1,1,-0.8529411764705882,-0.2941176470588235
https://images.generated.photos/MhS04bF-2oRBYkI26JBrH2zwWIPzsR8WGcy34OFEcOk/rs:fit:512:512/wm:0.95:sowe:18:18:0.33/Z3M6Ly9nZW5lcmF0/ZWQtcGhvdG9zL3Yz/XzAzNjQ3NDVfMDQ0/NTA0OV8wNDQzODIx/LmpwZw.jpg,2.4444444444444446,3.111111111111111,1.4074074074074074,6.074074074074074,2.962962962962963,5.2592592592592595,5.703703703703703,6.592592592592593,6.7407407407407405,5.7407407407407405,0.037037037037037035,1.6666666666666667,1,1,0,1,0.037037037037037035,0
